"TOA5","Clear Lake Outflow","CR800","47844","CR800.Std.32.05","CPU:Clear_Outflow_Rain_Gauge.CR8","727","Clear_Outflow_Min_15"
"TIMESTAMP","RECORD","BattV_Min","BattV_TMn","PTemp_C_Avg","Lvl_ft_Avg","Temp_C_Avg","Rain_in_Tot"
"TS","RN","Volts","","Deg C","feet","deg C","inch"
"","","Min","TMn","Avg","Avg","Avg","Tot"
2025-12-03T14:15:00Z,129514,13.05,2025-12-03T14:02:00Z,-3.794,0.13,0.419,0
2025-12-03T14:30:00Z,129515,13.05,2025-12-03T14:29:40Z,-3.794,0.129,0.415,0
2025-12-03T14:45:00Z,129516,13.05,2025-12-03T14:31:55Z,-3.76,0.128,0.41,0
2025-12-03T15:00:00Z,129517,13.05,2025-12-03T14:57:20Z,-3.669,0.127,0.406,0
2025-12-03T15:15:00Z,129518,13.04,2025-12-03T15:03:25Z,-3.564,0.126,0.404,0
2025-12-03T15:30:00Z,129519,13.05,2025-12-03T15:29:40Z,-3.481,0.126,0.401,0
2025-12-03T15:45:00Z,129520,13.05,2025-12-03T15:32:40Z,-3.423,0.126,0.399,0
2025-12-03T16:00:00Z,129521,13.05,2025-12-03T15:51:20Z,-3.366,0.125,0.397,0
2025-12-03T16:15:00Z,129522,13.05,2025-12-03T16:04:40Z,-3.325,0.126,0.395,0
2025-12-03T16:30:00Z,129523,13.05,2025-12-03T16:15:20Z,-3.33,0.125,0.393,0
2025-12-03T16:45:00Z,129524,13.05,2025-12-03T16:30:30Z,-3.347,0.125,0.39,0
2025-12-03T17:00:00Z,129525,13.05,2025-12-03T16:46:25Z,-3.378,0.126,0.389,0
2025-12-03T17:15:00Z,129526,13.05,2025-12-03T17:00:05Z,-3.42,0.126,0.386,0
2025-12-03T17:30:00Z,129527,13.03,2025-12-03T17:29:40Z,-3.461,0.126,0.382,0
2025-12-03T17:45:00Z,129528,13.05,2025-12-03T17:36:50Z,-3.5,0.127,0.385,0
2025-12-03T18:00:00Z,129529,13.05,2025-12-03T17:45:10Z,-3.519,0.127,0.446,0
2025-12-03T18:15:00Z,129530,13.04,2025-12-03T18:10:00Z,-3.536,0.127,0.499,0
2025-12-03T18:30:00Z,129531,13.04,2025-12-03T18:29:45Z,-3.53,0.128,0.507,0
2025-12-03T18:45:00Z,129532,13.05,2025-12-03T18:30:05Z,-3.512,0.128,0.499,0
2025-12-03T19:00:00Z,129533,13.03,2025-12-03T18:57:20Z,-3.487,0.128,0.486,0
2025-12-03T19:15:00Z,129534,13.04,2025-12-03T19:14:00Z,-3.456,0.128,0.473,0
2025-12-03T19:30:00Z,129535,13.04,2025-12-03T19:29:40Z,-3.418,0.128,0.458,0
2025-12-03T19:45:00Z,129536,13.05,2025-12-03T19:30:05Z,-3.37,0.129,0.445,0
2025-12-03T20:00:00Z,129537,13.03,2025-12-03T19:57:15Z,-3.317,0.128,0.432,0
2025-12-03T20:15:00Z,129538,13.03,2025-12-03T20:05:30Z,-3.243,0.128,0.421,0
2025-12-03T20:30:00Z,129539,13.03,2025-12-03T20:21:30Z,-3.16,0.128,0.411,0
2025-12-03T20:45:00Z,129540,13.03,2025-12-03T20:40:50Z,-3.075,0.128,0.422,0
2025-12-03T21:00:00Z,129541,13.03,2025-12-03T20:49:05Z,-2.991,0.128,0.516,0
2025-12-03T21:15:00Z,129542,13.05,2025-12-03T21:00:05Z,-2.9,0.129,0.541,0
2025-12-03T21:30:00Z,129543,13.05,2025-12-03T21:15:05Z,-2.808,0.128,0.528,0
2025-12-03T21:45:00Z,129544,13.03,2025-12-03T21:43:15Z,-2.707,0.127,0.504,0
2025-12-03T22:00:00Z,129545,13.03,2025-12-03T21:53:45Z,-2.601,0.127,0.475,0
2025-12-03T22:15:00Z,129546,13.05,2025-12-03T22:00:05Z,-2.504,0.126,0.448,0
2025-12-03T22:30:00Z,129547,13.03,2025-12-03T22:17:20Z,-2.424,0.126,0.425,0
2025-12-03T22:45:00Z,129548,13.03,2025-12-03T22:31:10Z,-2.355,0.126,0.406,0
2025-12-03T23:00:00Z,129549,13.03,2025-12-03T22:57:10Z,-2.299,0.125,0.389,0
2025-12-03T23:15:00Z,129550,13.03,2025-12-03T23:13:50Z,-2.248,0.125,0.377,0
2025-12-03T23:30:00Z,129551,13.03,2025-12-03T23:18:10Z,-2.21,0.125,0.368,0
2025-12-03T23:45:00Z,129552,13.03,2025-12-03T23:42:20Z,-2.168,0.125,0.364,0
2025-12-04T00:15:00Z,129554,13.05,2025-12-04T00:00:05Z,-2.037,0.125,0.355,0
2025-12-04T00:30:00Z,129555,13.03,2025-12-04T00:16:05Z,-1.941,0.125,0.35,0
2025-12-04T00:45:00Z,129556,13.03,2025-12-04T00:38:10Z,-1.91,0.124,0.344,0
2025-12-04T01:00:00Z,129557,13.03,2025-12-04T00:57:10Z,-1.944,0.123,0.337,0
2025-12-04T01:15:00Z,129558,13.03,2025-12-04T01:02:05Z,-2.021,0.123,0.337,0
2025-12-04T01:30:00Z,129559,13.03,2025-12-04T01:24:55Z,-2.121,0.124,0.359,0
2025-12-04T01:45:00Z,129560,13.03,2025-12-04T01:33:45Z,-2.213,0.124,0.576,0
2025-12-04T02:00:00Z,129561,13.03,2025-12-04T01:58:50Z,-2.307,0.125,0.696,0
2025-12-04T02:15:00Z,129562,13.03,2025-12-04T02:05:55Z,-2.422,0.124,0.638,0
2025-12-04T02:30:00Z,129563,13.02,2025-12-04T02:22:15Z,-2.578,0.124,0.566,0
2025-12-04T02:45:00Z,129564,13.01,2025-12-04T02:33:55Z,-2.725,0.123,0.507,0
2025-12-04T03:00:00Z,129565,13.03,2025-12-04T02:46:15Z,-2.909,0.124,0.462,0
2025-12-04T03:15:00Z,129566,13.03,2025-12-04T03:02:05Z,-3.116,0.124,0.427,0
2025-12-04T03:30:00Z,129567,13.02,2025-12-04T03:29:45Z,-3.344,0.123,0.397,0
2025-12-04T03:45:00Z,129568,13.04,2025-12-04T03:30:05Z,-3.528,0.122,0.412,0
2025-12-04T04:00:00Z,129569,13.02,2025-12-04T03:55:45Z,-3.678,0.122,0.458,0
2025-12-04T04:15:00Z,129570,13.03,2025-12-04T04:02:35Z,-3.798,0.122,0.46,0
2025-12-04T04:30:00Z,129571,13.03,2025-12-04T04:15:20Z,-3.908,0.122,0.445,0
2025-12-04T04:45:00Z,129572,12.98,2025-12-04T04:44:30Z,-4.006,0.122,0.426,0
2025-12-04T05:00:00Z,129573,13.01,2025-12-04T04:47:10Z,-4.063,0.121,0.401,0
2025-12-04T05:15:00Z,129574,13.01,2025-12-04T05:10:30Z,-4.136,0.12,0.373,0
2025-12-04T05:30:00Z,129575,13,2025-12-04T05:23:10Z,-4.248,0.119,0.352,0
2025-12-04T05:45:00Z,129576,13,2025-12-04T05:30:55Z,-4.393,0.121,0.343,0
2025-12-04T06:00:00Z,129577,13,2025-12-04T05:57:20Z,-4.541,0.122,0.336,0
2025-12-04T06:15:00Z,129578,13,2025-12-04T06:12:15Z,-4.815,0.121,0.324,0
2025-12-04T06:30:00Z,129579,12.98,2025-12-04T06:29:50Z,-5.307,0.121,0.309,0
2025-12-04T06:45:00Z,129580,13,2025-12-04T06:30:45Z,-5.921,0.122,0.306,0
2025-12-04T07:00:00Z,129581,12.99,2025-12-04T06:58:15Z,-6.561,0.122,0.305,0
2025-12-04T07:15:00Z,129582,13,2025-12-04T07:02:05Z,-7.16,0.122,0.301,0
2025-12-04T07:30:00Z,129583,12.99,2025-12-04T07:21:50Z,-7.702,0.122,0.298,0
2025-12-04T07:45:00Z,129584,12.99,2025-12-04T07:33:40Z,-8.11,0.123,0.295,0
2025-12-04T08:00:00Z,129585,12.99,2025-12-04T07:57:10Z,-8.41,0.122,0.293,0
2025-12-04T08:15:00Z,129586,12.99,2025-12-04T08:03:45Z,-8.69,0.122,0.29,0
2025-12-04T08:30:00Z,129587,12.99,2025-12-04T08:16:10Z,-8.99,0.121,0.288,0
2025-12-04T08:45:00Z,129588,12.99,2025-12-04T08:40:10Z,-9.23,0.12,0.286,0
2025-12-04T09:00:00Z,129589,12.99,2025-12-04T08:45:15Z,-9.38,0.12,0.286,0
2025-12-04T09:15:00Z,129590,13,2025-12-04T09:02:05Z,-9.39,0.118,0.287,0
2025-12-04T09:30:00Z,129591,13.05,2025-12-04T09:15:05Z,-9.04,0.12,0.288,0
2025-12-04T09:45:00Z,129592,13.07,2025-12-04T09:37:10Z,-8.17,0.12,0.288,0
2025-12-04T10:00:00Z,129593,13.1,2025-12-04T09:45:20Z,-7.105,0.119,0.296,0
2025-12-04T10:15:00Z,129594,13.1,2025-12-04T10:04:50Z,-6.109,0.119,0.311,0
2025-12-04T10:30:00Z,129595,13.13,2025-12-04T10:16:45Z,-5.236,0.12,0.328,0
2025-12-04T10:45:00Z,129596,13.13,2025-12-04T10:30:10Z,-4.501,0.121,0.345,0
2025-12-04T11:00:00Z,129597,13.17,2025-12-04T10:55:10Z,-3.95,0.121,0.362,0
2025-12-04T11:15:00Z,129598,13.18,2025-12-04T11:02:05Z,-3.591,0.121,0.377,0
2025-12-04T11:30:00Z,129599,13.2,2025-12-04T11:15:30Z,-3.344,0.12,0.388,0
2025-12-04T11:45:00Z,129600,13.23,2025-12-04T11:32:30Z,-3.131,0.12,0.397,0
2025-12-04T12:00:00Z,129601,13.25,2025-12-04T11:45:55Z,-2.976,0.12,0.408,0
2025-12-04T12:15:00Z,129602,13.27,2025-12-04T12:01:00Z,-2.79,0.12,0.422,0
2025-12-04T12:30:00Z,129603,13.29,2025-12-04T12:20:20Z,-2.562,0.119,0.435,0
2025-12-04T12:45:00Z,129604,13.31,2025-12-04T12:30:05Z,-2.338,0.119,0.448,0
2025-12-04T13:00:00Z,129605,13.29,2025-12-04T12:52:00Z,-2.072,0.121,0.459,0
2025-12-04T13:15:00Z,129606,13.29,2025-12-04T13:04:55Z,-1.82,0.121,0.47,0
2025-12-04T13:30:00Z,129607,13.31,2025-12-04T13:16:35Z,-1.62,0.121,0.48,0
2025-12-04T13:45:00Z,129608,13.26,2025-12-04T13:42:40Z,-1.429,0.122,0.485,0
2025-12-04T14:00:00Z,129609,13.28,2025-12-04T13:54:35Z,-1.457,0.121,0.485,0
2025-12-04T14:15:00Z,129610,13.28,2025-12-04T14:09:30Z,-1.604,0.121,0.483,0
2025-12-04T14:30:00Z,129611,13.25,2025-12-04T14:25:25Z,-1.83,0.121,0.478,0
2025-12-04T14:45:00Z,129612,13.23,2025-12-04T14:44:35Z,-2.228,0.121,0.475,0
2025-12-04T15:00:00Z,129613,13.19,2025-12-04T14:58:45Z,-2.777,0.121,0.472,0
2025-12-04T15:15:00Z,129614,13.18,2025-12-04T15:08:05Z,-3.424,0.12,0.463,0
2025-12-04T15:30:00Z,129615,13.19,2025-12-04T15:21:00Z,-4.052,0.121,0.449,0
2025-12-04T15:45:00Z,129616,13.19,2025-12-04T15:43:15Z,-4.59,0.121,0.435,0
2025-12-04T16:00:00Z,129617,13.19,2025-12-04T15:47:40Z,-4.861,0.12,0.433,0
2025-12-04T16:15:00Z,129618,13.18,2025-12-04T16:14:55Z,-4.957,0.121,0.434,0
2025-12-04T16:30:00Z,129619,13.16,2025-12-04T16:27:40Z,-5.242,0.122,0.432,0
2025-12-04T16:45:00Z,129620,13.16,2025-12-04T16:40:05Z,-5.717,0.122,0.429,0
2025-12-04T17:00:00Z,129621,13.13,2025-12-04T16:54:20Z,-6.299,0.121,0.424,0
2025-12-04T17:15:00Z,129622,13.12,2025-12-04T17:02:05Z,-6.917,0.121,0.418,0
2025-12-04T17:30:00Z,129623,13.11,2025-12-04T17:22:45Z,-7.628,0.121,0.412,0
2025-12-04T17:45:00Z,129624,13.11,2025-12-04T17:34:05Z,-8.37,0.122,0.407,0
2025-12-04T18:00:00Z,129625,13.1,2025-12-04T17:45:55Z,-9.11,0.122,0.4,0
2025-12-04T18:15:00Z,129626,13.09,2025-12-04T18:11:40Z,-9.9,0.121,0.403,0
2025-12-04T18:30:00Z,129627,13.05,2025-12-04T18:29:50Z,-10.68,0.121,0.468,0
2025-12-04T18:45:00Z,129628,13.07,2025-12-04T18:30:20Z,-11.38,0.122,0.548,0
2025-12-04T19:00:00Z,129629,13.06,2025-12-04T18:57:10Z,-12.07,0.121,0.573,0
2025-12-04T19:15:00Z,129630,13.03,2025-12-04T19:02:05Z,-12.76,0.12,0.577,0
2025-12-04T19:30:00Z,129631,13.03,2025-12-04T19:29:45Z,-13.38,0.12,0.571,0
2025-12-04T19:45:00Z,129632,13.03,2025-12-04T19:44:45Z,-13.87,0.121,0.567,0
2025-12-04T20:00:00Z,129633,13.01,2025-12-04T19:57:15Z,-14.29,0.121,0.557,0
2025-12-04T20:15:00Z,129634,13.01,2025-12-04T20:08:10Z,-14.7,0.121,0.594,0
2025-12-04T20:30:00Z,129635,12.99,2025-12-04T20:29:45Z,-15.16,0.12,0.62,0
2025-12-04T20:45:00Z,129636,13,2025-12-04T20:34:05Z,-15.56,0.121,0.594,0
2025-12-04T21:00:00Z,129637,12.98,2025-12-04T20:57:15Z,-15.95,0.121,0.553,0
2025-12-04T21:15:00Z,129638,12.94,2025-12-04T21:02:05Z,-16.28,0.12,0.518,0
2025-12-04T21:30:00Z,129639,12.93,2025-12-04T21:29:40Z,-16.53,0.121,0.495,0
2025-12-04T21:45:00Z,129640,12.96,2025-12-04T21:30:25Z,-16.75,0.122,0.472,0
2025-12-04T22:00:00Z,129641,12.95,2025-12-04T21:55:40Z,-16.94,0.123,0.45,0
2025-12-04T22:15:00Z,129642,12.94,2025-12-04T22:09:00Z,-17.08,0.124,0.43,0
2025-12-04T22:30:00Z,129643,12.94,2025-12-04T22:29:40Z,-17.24,0.124,0.409,0
2025-12-04T22:45:00Z,129644,12.94,2025-12-04T22:41:35Z,-17.45,0.123,0.389,0
2025-12-04T23:00:00Z,129645,12.92,2025-12-04T22:56:05Z,-17.67,0.122,0.37,0
2025-12-04T23:15:00Z,129646,12.92,2025-12-04T23:02:20Z,-17.9,0.121,0.353,0
2025-12-04T23:30:00Z,129647,12.91,2025-12-04T23:29:40Z,-18.15,0.12,0.338,0
2025-12-04T23:45:00Z,129648,12.91,2025-12-04T23:45:00Z,-18.41,0.119,0.324,0
2025-12-05T00:15:00Z,129650,12.89,2025-12-05T00:05:50Z,-18.89,0.119,0.364,0
2025-12-05T00:30:00Z,129651,12.88,2025-12-05T00:29:40Z,-19.11,0.119,0.355,0
2025-12-05T00:45:00Z,129652,12.89,2025-12-05T00:41:00Z,-19.31,0.119,0.336,0
2025-12-05T01:00:00Z,129653,12.87,2025-12-05T00:57:15Z,-19.5,0.119,0.321,0
2025-12-05T01:15:00Z,129654,12.87,2025-12-05T01:02:20Z,-19.65,0.118,0.31,0
2025-12-05T01:30:00Z,129655,12.87,2025-12-05T01:29:40Z,-19.8,0.118,0.299,0
2025-12-05T01:45:00Z,129656,12.87,2025-12-05T01:31:40Z,-19.95,0.119,0.289,0
2025-12-05T02:00:00Z,129657,12.85,2025-12-05T01:57:10Z,-20.08,0.118,0.295,0
2025-12-05T02:15:00Z,129658,12.86,2025-12-05T02:01:00Z,-20.23,0.118,0.347,0
2025-12-05T02:30:00Z,129659,12.84,2025-12-05T02:29:40Z,-20.35,0.119,0.37,0
2025-12-05T02:45:00Z,129660,12.86,2025-12-05T02:30:20Z,-20.41,0.12,0.41,0
2025-12-05T03:00:00Z,129661,12.84,2025-12-05T02:57:10Z,-20.45,0.12,0.418,0
2025-12-05T03:15:00Z,129662,12.84,2025-12-05T03:02:10Z,-20.5,0.121,0.393,0
2025-12-05T03:30:00Z,129663,12.83,2025-12-05T03:29:40Z,-20.56,0.122,0.363,0
2025-12-05T03:45:00Z,129664,12.85,2025-12-05T03:30:25Z,-20.63,0.122,0.332,0
2025-12-05T04:00:00Z,129665,12.77,2025-12-05T03:57:10Z,-20.63,0.123,0.312,0
2025-12-05T04:15:00Z,129666,12.81,2025-12-05T04:02:10Z,-20.58,0.123,0.299,0
2025-12-05T04:30:00Z,129667,12.77,2025-12-05T04:29:40Z,-20.51,0.123,0.287,0
2025-12-05T04:45:00Z,129668,12.83,2025-12-05T04:35:35Z,-20.44,0.122,0.275,0
2025-12-05T05:00:00Z,129669,12.77,2025-12-05T04:57:10Z,-20.47,0.121,0.266,0
2025-12-05T05:15:00Z,129670,12.82,2025-12-05T05:02:10Z,-20.55,0.121,0.257,0
2025-12-05T05:30:00Z,129671,12.8,2025-12-05T05:29:40Z,-20.65,0.121,0.249,0
2025-12-05T05:45:00Z,129672,12.81,2025-12-05T05:36:00Z,-20.72,0.121,0.242,0
2025-12-05T06:00:00Z,129673,12.8,2025-12-05T05:57:10Z,-20.71,0.122,0.235,0
2025-12-05T06:15:00Z,129674,12.79,2025-12-05T06:02:15Z,-20.6,0.122,0.229,0
2025-12-05T06:30:00Z,129675,12.81,2025-12-05T06:24:45Z,-20.41,0.122,0.224,0
2025-12-05T06:45:00Z,129676,12.82,2025-12-05T06:30:05Z,-20.15,0.121,0.22,0
2025-12-05T07:00:00Z,129677,12.82,2025-12-05T06:57:15Z,-19.07,0.122,0.216,0
2025-12-05T07:15:00Z,129678,12.82,2025-12-05T07:06:45Z,-17.54,0.123,0.213,0
2025-12-05T07:30:00Z,129679,12.84,2025-12-05T07:23:40Z,-16.27,0.122,0.211,0
2025-12-05T07:45:00Z,129680,12.85,2025-12-05T07:36:55Z,-15.34,0.122,0.21,0
2025-12-05T08:00:00Z,129681,12.85,2025-12-05T07:57:10Z,-14.68,0.122,0.208,0
2025-12-05T08:15:00Z,129682,12.87,2025-12-05T08:00:05Z,-14.21,0.121,0.205,0
2025-12-05T08:30:00Z,129683,12.88,2025-12-05T08:15:05Z,-13.85,0.121,0.203,0
2025-12-05T08:45:00Z,129684,12.9,2025-12-05T08:30:05Z,-13.43,0.122,0.2,0
2025-12-05T09:00:00Z,129685,12.92,2025-12-05T08:45:05Z,-13,0.122,0.198,0
2025-12-05T09:15:00Z,129686,12.93,2025-12-05T09:00:05Z,-12.53,0.12,0.199,0
2025-12-05T09:30:00Z,129687,13.03,2025-12-05T09:21:15Z,-11.97,0.122,0.198,0
2025-12-05T09:45:00Z,129688,13.18,2025-12-05T09:30:05Z,-11.31,0.122,0.198,0
2025-12-05T10:00:00Z,129689,13.26,2025-12-05T09:45:05Z,-10.45,0.122,0.201,0
2025-12-05T10:15:00Z,129690,13.3,2025-12-05T10:00:05Z,-9.44,0.124,0.206,0
2025-12-05T10:30:00Z,129691,13.27,2025-12-05T10:22:40Z,-8.56,0.123,0.212,0
2025-12-05T10:45:00Z,129692,13.31,2025-12-05T10:32:30Z,-7.734,0.122,0.218,0
2025-12-05T11:00:00Z,129693,13.36,2025-12-05T10:53:20Z,-6.948,0.12,0.224,0
2025-12-05T11:15:00Z,129694,13.36,2025-12-05T11:01:25Z,-6.104,0.12,0.229,0
2025-12-05T11:30:00Z,129695,13.58,2025-12-05T11:29:45Z,-5.227,0.12,0.234,0
2025-12-05T11:45:00Z,129696,13.36,2025-12-05T11:44:05Z,-4.409,0.122,0.234,0
2025-12-05T12:00:00Z,129697,13.36,2025-12-05T11:45:50Z,-3.953,0.121,0.232,0
2025-12-05T12:15:00Z,129698,13.36,2025-12-05T12:13:50Z,-3.615,0.12,0.23,0
2025-12-05T12:30:00Z,129699,13.42,2025-12-05T12:29:40Z,-3.148,0.121,0.23,0
2025-12-05T12:45:00Z,129700,13.4,2025-12-05T12:39:10Z,-2.882,0.121,0.23,0
2025-12-05T13:00:00Z,129701,13.38,2025-12-05T12:59:35Z,-2.772,0.122,0.23,0
2025-12-05T13:15:00Z,129702,13.38,2025-12-05T13:00:05Z,-2.682,0.121,0.23,0
2025-12-05T13:30:00Z,129703,13.4,2025-12-05T13:29:50Z,-2.516,0.121,0.23,0
2025-12-05T13:45:00Z,129704,13.36,2025-12-05T13:41:00Z,-2.257,0.121,0.23,0
2025-12-05T14:00:00Z,129705,13.31,2025-12-05T13:50:05Z,-2.072,0.122,0.229,0
2025-12-05T14:15:00Z,129706,13.33,2025-12-05T14:14:15Z,-1.958,0.123,0.228,0
2025-12-05T14:30:00Z,129707,13.3,2025-12-05T14:29:45Z,-1.927,0.124,0.226,0
2025-12-05T14:45:00Z,129708,13.29,2025-12-05T14:35:40Z,-1.942,0.123,0.225,0
2025-12-05T15:00:00Z,129709,13.32,2025-12-05T14:55:10Z,-1.994,0.124,0.224,0
2025-12-05T15:15:00Z,129710,13.3,2025-12-05T15:14:15Z,-2.113,0.125,0.222,0
2025-12-05T15:30:00Z,129711,13.28,2025-12-05T15:21:15Z,-2.264,0.125,0.22,0
2025-12-05T15:45:00Z,129712,13.29,2025-12-05T15:30:25Z,-2.353,0.125,0.218,0
2025-12-05T16:00:00Z,129713,13.28,2025-12-05T15:51:10Z,-2.328,0.123,0.217,0
2025-12-05T16:15:00Z,129714,13.26,2025-12-05T16:12:00Z,-2.317,0.124,0.218,0
2025-12-05T16:30:00Z,129715,13.24,2025-12-05T16:29:40Z,-2.473,0.124,0.221,0
2025-12-05T16:45:00Z,129716,13.23,2025-12-05T16:44:30Z,-2.682,0.123,0.264,0
2025-12-05T17:00:00Z,129717,13.2,2025-12-05T16:57:20Z,-2.895,0.124,0.317,0
2025-12-05T17:15:00Z,129718,13.2,2025-12-05T17:08:30Z,-3.122,0.123,0.321,0
2025-12-05T17:30:00Z,129719,13.19,2025-12-05T17:29:50Z,-3.345,0.123,0.306,0
2025-12-05T17:45:00Z,129720,13.19,2025-12-05T17:42:40Z,-3.532,0.123,0.287,0
2025-12-05T18:00:00Z,129721,13.18,2025-12-05T17:59:10Z,-3.666,0.124,0.27,0
2025-12-05T18:15:00Z,129722,13.18,2025-12-05T18:04:30Z,-3.739,0.124,0.258,0
2025-12-05T18:30:00Z,129723,13.17,2025-12-05T18:25:55Z,-3.767,0.124,0.289,0
2025-12-05T18:45:00Z,129724,13.18,2025-12-05T18:31:10Z,-3.768,0.124,0.303,0
2025-12-05T19:00:00Z,129725,13.17,2025-12-05T18:55:10Z,-3.741,0.124,0.292,0
2025-12-05T19:15:00Z,129726,13.17,2025-12-05T19:13:50Z,-3.72,0.124,0.275,0
2025-12-05T19:30:00Z,129727,13.17,2025-12-05T19:29:40Z,-3.693,0.124,0.26,0
2025-12-05T19:45:00Z,129728,13.17,2025-12-05T19:30:30Z,-3.67,0.125,0.269,0
2025-12-05T20:00:00Z,129729,13.15,2025-12-05T19:57:10Z,-3.62,0.127,0.273,0
2025-12-05T20:15:00Z,129730,13.14,2025-12-05T20:11:30Z,-3.546,0.129,0.268,0
2025-12-05T20:30:00Z,129731,13.15,2025-12-05T20:15:55Z,-3.466,0.128,0.256,0
2025-12-05T20:45:00Z,129732,13.15,2025-12-05T20:44:25Z,-3.401,0.126,0.243,0
2025-12-05T21:00:00Z,129733,13.15,2025-12-05T20:49:25Z,-3.354,0.126,0.232,0
2025-12-05T21:15:00Z,129734,13.15,2025-12-05T21:00:30Z,-3.339,0.126,0.223,0
2025-12-05T21:30:00Z,129735,13.14,2025-12-05T21:28:55Z,-3.313,0.125,0.215,0
2025-12-05T21:45:00Z,129736,13.15,2025-12-05T21:30:05Z,-3.277,0.125,0.208,0
2025-12-05T22:00:00Z,129737,13.14,2025-12-05T21:53:25Z,-3.233,0.125,0.202,0
2025-12-05T22:15:00Z,129738,13.14,2025-12-05T22:02:15Z,-3.181,0.124,0.197,0
2025-12-05T22:30:00Z,129739,13.13,2025-12-05T22:29:45Z,-3.121,0.125,0.192,0
2025-12-05T22:45:00Z,129740,13.14,2025-12-05T22:30:15Z,-3.039,0.127,0.188,0
2025-12-05T23:00:00Z,129741,13.12,2025-12-05T22:57:40Z,-2.94,0.128,0.184,0
2025-12-05T23:15:00Z,129742,13.13,2025-12-05T23:02:05Z,-2.869,0.127,0.182,0
2025-12-05T23:30:00Z,129743,13.13,2025-12-05T23:16:20Z,-2.836,0.126,0.179,0
2025-12-05T23:45:00Z,129744,13.14,2025-12-05T23:34:15Z,-2.827,0.125,0.176,0
2025-12-06T00:15:00Z,129746,13.12,2025-12-06T00:02:10Z,-2.857,0.125,0.171,0
2025-12-06T00:30:00Z,129747,13.13,2025-12-06T00:29:45Z,-2.863,0.124,0.173,0
2025-12-06T00:45:00Z,129748,13.13,2025-12-06T00:30:15Z,-2.829,0.122,0.196,0
2025-12-06T01:00:00Z,129749,13.13,2025-12-06T00:46:15Z,-2.781,0.123,0.237,0
2025-12-06T01:15:00Z,129750,13.11,2025-12-06T01:02:05Z,-2.721,0.121,0.282,0
2025-12-06T01:30:00Z,129751,13.13,2025-12-06T01:28:55Z,-2.657,0.121,0.311,0
2025-12-06T01:45:00Z,129752,13.12,2025-12-06T01:31:35Z,-2.579,0.12,0.301,0
2025-12-06T02:00:00Z,129753,13.13,2025-12-06T01:47:35Z,-2.511,0.119,0.278,0
2025-12-06T02:15:00Z,129754,13.13,2025-12-06T02:00:55Z,-2.459,0.119,0.257,0
2025-12-06T02:30:00Z,129755,13.13,2025-12-06T02:16:55Z,-2.418,0.118,0.239,0
2025-12-06T02:45:00Z,129756,13.12,2025-12-06T02:40:55Z,-2.394,0.119,0.224,0
2025-12-06T03:00:00Z,129757,13.12,2025-12-06T02:46:15Z,-2.356,0.119,0.213,0
2025-12-06T03:15:00Z,129758,13.11,2025-12-06T03:02:05Z,-2.312,0.12,0.203,0
2025-12-06T03:30:00Z,129759,13.11,2025-12-06T03:29:40Z,-2.27,0.12,0.197,0
2025-12-06T03:45:00Z,129760,13.12,2025-12-06T03:31:35Z,-2.229,0.119,0.191,0
2025-12-06T04:00:00Z,129761,13.09,2025-12-06T03:54:00Z,-2.195,0.118,0.186,0
2025-12-06T04:15:00Z,129762,13.12,2025-12-06T04:00:20Z,-2.146,0.117,0.181,0
2025-12-06T04:30:00Z,129763,13.12,2025-12-06T04:15:10Z,-2.097,0.117,0.178,0
2025-12-06T04:45:00Z,129764,13.12,2025-12-06T04:30:05Z,-2.028,0.117,0.175,0
2025-12-06T05:00:00Z,129765,13.11,2025-12-06T04:56:00Z,-1.955,0.117,0.172,0
2025-12-06T05:15:00Z,129766,13.09,2025-12-06T05:02:05Z,-1.881,0.116,0.17,0
2025-12-06T05:30:00Z,129767,13.11,2025-12-06T05:29:45Z,-1.806,0.117,0.168,0
2025-12-06T05:45:00Z,129768,13.12,2025-12-06T05:37:15Z,-1.744,0.117,0.166,0
2025-12-06T06:00:00Z,129769,13.12,2025-12-06T05:45:20Z,-1.683,0.117,0.165,0
2025-12-06T06:15:00Z,129770,13.1,2025-12-06T06:06:20Z,-1.629,0.116,0.164,0
2025-12-06T06:30:00Z,129771,13.11,2025-12-06T06:29:40Z,-1.561,0.116,0.162,0
2025-12-06T06:45:00Z,129772,13.11,2025-12-06T06:40:35Z,-1.479,0.115,0.161,0
2025-12-06T07:00:00Z,129773,13.11,2025-12-06T06:48:00Z,-1.415,0.115,0.16,0
2025-12-06T07:15:00Z,129774,13.1,2025-12-06T07:02:05Z,-1.37,0.114,0.159,0
2025-12-06T07:30:00Z,129775,13.11,2025-12-06T07:25:20Z,-1.351,0.115,0.158,0
2025-12-06T07:45:00Z,129776,13.09,2025-12-06T07:34:05Z,-1.351,0.115,0.157,0
2025-12-06T08:00:00Z,129777,13.1,2025-12-06T07:57:20Z,-1.361,0.115,0.156,0
2025-12-06T08:15:00Z,129778,13.11,2025-12-06T08:00:05Z,-1.374,0.115,0.156,0
2025-12-06T08:30:00Z,129779,13.11,2025-12-06T08:26:40Z,-1.374,0.116,0.155,0
2025-12-06T08:45:00Z,129780,13.11,2025-12-06T08:30:10Z,-1.355,0.115,0.155,0
2025-12-06T09:00:00Z,129781,13.12,2025-12-06T08:45:10Z,-1.329,0.115,0.154,0
